PERIOD,ISBN,PT,qty
202401,9781452156378,BK,26
202502,9781452159249,BK,26
202404,9781452136219,BK,26
202007,9780811814928,BK,26
202004,9781452164366,BK,26
202412,9781452126500,BK,26
202505,9781452129136,BK,26
202408,9781452173580,BK,26
202404,9781616896928,BK,26
202404,9781452127842,FT,26
202505,9781452178752,FT,26
202010,9781452162904,BK,26
202409,9781452159249,BK,26
202005,9781452117119,FT,26
202008,9781452144832,BK,26
202406,9781452161372,BK,26
202005,9781452175225,BK,27
202004,9781452101286,BK,27
202008,9781452145280,BK,27
202112,9781452147383,FT,27
202010,9781452178844,BK,27
202312,9780811855051,BK,27
202211,9781452173474,BK,27
202412,9780811864817,BK,27
202501,9781452154374,FT,27
202005,9781452162904,BK,27
202402,9781452131566,BK,27
202411,9781452124834,BK,27
202308,9781452165110,FT,27
202206,9781452132600,BK,27
202003,9781452167312,FT,27
202505,9781452156378,BK,27
202003,9781452155951,BK,27
202303,9781452182759,BK,27
202202,9781452166469,BK,27
202111,9781452178844,BK,27
202203,9781452178752,FT,27
202209,9781452169132,BK,27
202408,9781452145280,BK,27
202006,9781452163307,BK,27
202206,9781452159249,BK,27
202209,9781452148991,BK,27
202204,9780811863711,FT,27
202208,9781452182759,BK,27
202108,9781452178752,FT,27
202309,9781452152103,BK,27
202110,9781452161341,BK,27
202502,9781452154794,FT,28
202310,9781452169132,BK,28
202201,9781452106199,BK,28
202103,9781452150284,BK,28
202502,9781452184821,BK,28
202412,9781452124834,BK,28
202005,9781452153179,BK,28
202202,9781452145808,FT,28
202209,9780811807180,BK,28
202008,9781452117331,FT,28
202209,9781452137339,BK,28
202404,9781452152103,BK,28
202005,9781797201184,BK,28
202403,9781452117270,BK,28
202102,9781452141251,BK,28
202411,9780811823319,BK,28
202304,9781452178752,FT,28
202412,9780811864831,BK,28
202504,9781452150284,BK,28
202212,9781452150284,BK,28
202402,9781452146614,BK,28
202209,9781452183022,FT,28
202107,9781452150284,BK,28
202501,9781452178752,FT,28
202104,9781452155388,FT,28
202411,9781452154794,FT,28
202306,9781452159249,BK,28
202006,9781452153223,BK,28
202404,9781452169132,BK,28
202501,9781452176628,FT,28
202110,9781452179933,BK,28
202411,9780811811217,BK,28
202409,9781452124834,BK,28
202409,9781452150147,BK,29
202006,9781452172583,FT,29
202003,9781452134345,FT,29
202002,9781452150284,BK,29
202412,9780811855051,BK,29
202308,9780811822176,FT,29
202009,9781452178844,BK,29
202412,9781452149202,FT,29
202106,9781452141978,BK,29
202004,9781452145051,FT,29
202010,9781452150284,BK,29
202406,9780811830904,BK,29
202108,9781452156484,BK,29
202505,9781452173580,BK,29
202001,9781452159249,BK,29
202004,9781452133553,BK,29
202301,9781452150284,BK,29
202209,9780811811217,BK,29
202211,9781452150284,BK,29
202407,9781452141251,BK,29
202011,9781452163420,BK,29
202105,9781452178752,FT,29
202005,9781452149486,FT,29
202304,9781452159249,BK,29
202010,9781452144832,BK,29
202011,9781452169132,BK,29
202011,9781452173580,BK,29
202110,9781452134345,FT,29
202010,9780811855051,BK,29
202005,9781452127750,BK,29
202312,9781452125787,BK,29
202501,9781452173580,BK,30
202503,9781452178844,BK,30
202407,9781452178844,BK,30
202201,9781452159249,BK,30
202203,9780811867887,BK,30
202311,9781616895808,FT,30
202504,9781452178844,BK,30
202003,9781452179599,FT,30
202310,9780811811217,BK,30
202402,9781452150147,BK,30
202003,9780811868341,FT,30
202210,9781452151601,BK,30
202004,9781452173771,FT,30
202110,9780811830904,BK,30
202003,9781452179568,FT,30
202205,9780811876971,FT,30
202003,9781452179551,FT,30
202205,9780811865432,BK,30
202207,9780811851534,FT,30
202007,9780811855051,BK,30
202304,9781452159256,BK,30
202304,9781452148991,BK,30
202105,9780811871075,BK,30
202007,9780811863551,BK,30
202212,9780811865432,BK,30
202108,9781452172736,FT,30
202308,9781452156378,BK,30
202410,9781452106311,BK,30
202005,9781452141251,BK,30
202007,9781452155388,FT,30
202207,9781452179933,BK,30
202310,9781452179933,BK,30
202003,9781452159270,BK,30
202410,9781452154749,BK,30
202004,9781452153223,BK,30
202407,9781452179933,BK,30
202211,9781452169507,BK,30
202302,9781452178752,FT,30
202307,9781616891473,FT,31
202002,9781452167312,FT,31
202105,9781452141978,BK,31
202101,9781452159249,BK,31
202504,9781452178752,FT,31
202409,9781452106311,BK,31
202401,9781452169132,BK,31
202501,9781452152103,BK,31
202005,9781452149196,FT,31
202011,9781452135366,BK,31
202004,9780811875608,BK,31
202004,9781452174136,BK,31
202209,9781452173580,BK,31
202108,9781452180045,FT,31
202008,9781452165110,FT,31
202308,9781452163307,BK,31
202111,9781452159249,BK,31
202304,9781452179933,BK,31
202406,9781616894658,BK,31
202208,9780811814928,BK,31
202005,9781452133553,BK,31
202411,9780811829885,BK,31
202407,9781616896928,BK,31
202305,9781452179933,BK,31
202401,9781616896928,BK,31
202408,9781452169132,BK,31
202205,9781452149578,FT,31
202201,9780811867887,BK,31
202305,9781452156378,BK,31
202403,9781452127842,FT,31
202002,9781452144832,BK,31
202204,9781452129013,BK,31
202501,9781452154794,FT,31
202103,9781452144832,BK,31
202501,9780811852562,FT,31
202304,9780811830904,BK,31
202208,9781452154435,BK,31
202403,9781452156378,BK,31
202406,9781452163420,BK,31
202407,9781452165042,BK,32
202411,9781616896690,BK,32
202104,9781452151601,BK,32
202004,9781452156125,BK,32
202410,9781452100555,FT,32
202502,9781452182759,BK,32
202404,9781452146614,BK,32
202108,9781452172743,FT,32
202003,9781452159249,BK,32
202502,9781616894696,BK,32
202007,9781452100555,FT,32
202303,9781452169132,BK,32
202211,9780811864831,BK,32
202302,9781452173580,BK,32
202411,9781452165042,BK,32
202203,9781452151601,BK,32
202207,9781452159249,BK,32
202409,9781452152103,BK,32
202309,9780811823319,BK,32
202110,9781452178844,BK,32
202311,9781452178844,BK,32
202005,9781452141978,BK,32
202005,9781452172576,FT,32
202102,9781452102108,FT,32
202001,9780811822176,FT,32
202004,9781452110875,BK,32
202503,9781452144832,BK,32
202404,9781452173580,BK,32
202204,9781452159249,BK,32
202211,9781452182759,BK,32
202502,9781452178752,FT,32
202410,9781452153179,BK,32
202002,9781452165110,FT,32
202502,9781452145280,BK,32
202503,9781452167763,BK,33
202205,9781452173580,BK,33
202101,9781452169132,BK,33
202111,9781452181943,FT,33
202104,9781452173580,BK,33
202306,9781452166469,BK,33
202503,9781452145280,BK,33
202410,9781452169132,BK,33
202304,9781452102986,BK,33
202007,9781452168654,FT,33
202502,9780811863551,BK,33
202308,9781452179933,BK,33
202403,9781452152103,BK,33
202409,9781452156378,BK,33
202109,9781452181943,FT,33
202109,9781452178844,BK,33
202201,9781452134345,FT,33
202005,9781452182674,FT,33
202406,9781452141978,BK,33
202012,9780811811217,BK,33
202108,9781452102108,FT,33
202310,9781452119366,BK,33
202106,9781452164786,FT,33
202102,9781452108124,BK,33
202402,9781452100555,FT,33
202103,9781452152103,BK,33
202311,9781452168401,BK,33
202012,9781452148991,BK,33
202106,9781452145150,BK,33
202003,9781452149578,FT,33
202103,9781452173832,BK,33
202411,9781616896928,BK,33
202005,9781452148991,BK,33
202109,9781452164786,FT,34
202003,9781452135366,BK,34
202208,9781452164786,FT,34
202111,9781452156378,BK,34
202007,9781452137391,FT,34
202401,9781452102108,FT,34
202210,9781452178844,BK,34
202502,9781452182827,BK,34
202308,9781452150284,BK,34
202004,9781452108124,BK,34
202307,9780811830904,BK,34
202210,9781452169132,BK,34
202410,9781616896928,BK,34
202107,9781452160986,FT,34
202204,9781452127750,BK,34
202303,9781452144832,BK,34
202402,9780811822176,FT,34
202101,9781452180489,FT,34
202104,9781452137391,FT,34
202410,9781452133218,BK,34
202204,9781452150284,BK,34
202011,9780811811217,BK,34
202406,9781452100555,FT,34
202009,9781452145280,BK,34
202005,9781452168654,FT,34
202212,9780811814928,BK,34
202110,9780811829885,BK,34
202306,9780811869591,FT,34
202104,9781452144818,FT,34
202003,9781452129013,BK,34
202104,9781452165141,BK,34
202405,9781452179933,BK,34
202406,9780811875608,BK,34
202102,9781452152103,BK,35
202004,9781452164908,FT,35
202011,9781452178844,BK,35
202004,9780811807180,BK,35
202001,9781452144832,BK,35
202105,9781452160986,FT,35
202401,9781452145280,BK,35
202106,9781452169507,BK,35
202407,9781452159249,BK,35
202312,9780811814928,BK,35
202412,9781452119366,BK,35
202210,9781452152103,BK,35
202106,9780811823319,BK,35
202210,9780811866095,BK,35
202110,9781452154435,BK,35
202411,9781452178844,BK,35
202204,9780811874953,BK,35
202302,9781452144832,BK,35
202503,9781452100555,FT,35
202008,9781452117348,FT,35
202003,9781452172583,FT,35
202004,9781452167275,FT,35
202111,9780811864794,BK,35
202307,9781452156378,BK,35
202010,9780811851534,FT,35
202502,9781452147383,FT,35
202405,9781616896928,BK,35
202303,9781452178752,FT,35
202406,9781452156378,BK,35
202406,9781452150284,BK,35
202407,9781452169132,BK,35
202503,9781452154374,FT,35
202204,9781452146614,BK,35
202405,9781452169132,BK,36
202209,9781452172743,FT,36
202208,9781452137339,BK,36
202304,9781452145174,BK,36
202009,9781452159249,BK,36
202401,9781452131566,BK,36
202003,9781452168401,BK,36
202201,9780811865432,BK,36
202002,9781452110745,BK,36
202304,9781616891473,FT,36
202405,9781452156378,BK,36
202010,9781452129174,BK,36
202103,9781452101859,FT,36
202409,9780811822176,FT,36
202105,9781452173580,BK,36
202003,9781452173580,BK,36
202306,9780811864831,BK,36
202101,9781452156378,BK,36
202110,9781452169132,BK,36
202008,9781452133553,BK,36
202203,9781452182216,BK,36
202409,9781452165110,FT,36
202206,9781452179933,BK,36
202003,9781452162904,BK,36
202003,9781452106205,BK,36
202412,9781452150147,BK,36
202101,9781452165110,FT,36
202009,9780811851534,FT,36
202412,9781452161228,FT,36
202412,9781452170756,BK,36
202401,9781616893439,BK,36
202309,9780811840460,BK,37
202407,9781452178752,FT,37
202408,9781616896690,BK,37
202109,9781452167275,FT,37
202401,9781452124834,BK,37
202303,9781452179933,BK,37
202412,9781452182759,BK,37
202309,9781452156378,BK,37
202011,9781452141992,BK,37
202208,9780811822176,FT,37
202009,9781452145686,BK,37
202502,9780811830904,BK,37
202110,9781452148991,BK,37
202204,9781452164892,FT,37
202302,9781452156378,BK,37
202004,9781452149202,FT,37
202405,9781452178844,BK,37
202102,9781452117331,FT,37
202411,9780811830904,BK,37
202402,9781616895662,BK,37
202206,9781452162904,BK,37
202012,9781452159249,BK,37
202405,9781452152103,BK,37
202311,9781452150147,BK,37
202409,9780811852562,FT,37
202412,9781452152103,BK,37
202410,9780811851534,FT,38
202505,9781452153476,BK,38
202409,9781452145280,BK,38
202103,9781452141251,BK,38
202302,9781452178844,BK,38
202206,9781452145051,FT,38
202004,9781452170145,BK,38
202003,9781452131566,BK,38
202009,9781452173832,BK,38
202206,9780811875554,BK,38
202504,9781452100555,FT,38
202106,9781452172743,FT,38
202206,9780811855051,BK,38
202203,9781452158419,BK,38
202208,9781452150147,BK,38
202010,9781452159249,BK,38
202202,9781452124834,BK,38
202010,9781452107554,BK,38
202504,9780811874700,FT,38
202505,9781452179933,BK,38
202204,9781452151601,BK,38
202110,9780811811217,BK,38
202404,9780811811217,BK,38
202212,9781452178844,BK,38
202008,9781452173832,BK,38
202103,9781452178844,BK,38
202312,9781452169132,BK,38
202504,9781452169132,BK,38
202203,9781452156378,BK,38
202503,9781616895914,FT,38
202111,9781452128801,BK,38
202012,9781452152103,BK,38
202405,9781452173580,BK,38
202104,9781452145150,BK,39
202502,9781616896928,BK,39
202101,9781452172545,BK,39
202503,9781452173580,BK,39
202005,9781452100555,FT,39
202505,9781452152103,BK,39
202501,9781616896928,BK,39
202203,9780811876971,FT,39
202402,9781452179797,BK,39
202201,9781452117331,FT,39
202005,9781452170794,BK,39
202004,9781452158419,BK,39
202412,9780811822176,FT,39
202205,9781587170003,BK,39
202005,9781452166469,BK,39
202109,9781452100555,FT,39
202112,9781452150284,BK,39
202407,9781616896690,BK,39
202310,9780811852562,FT,39
202005,9781452172521,FT,39
202408,9781452155845,BK,39
202106,9781452169132,BK,39
202503,9781452158419,BK,39
202101,9781452177083,FT,39
202301,9781452173580,BK,39
202005,9781452167763,BK,40
202008,9780811865432,BK,40
202410,9781452152103,BK,40
202412,9781452162904,BK,40
202208,9781452131566,BK,40
202302,9781616893439,BK,40
202310,9781452124834,BK,40
202307,9781587170003,BK,40
202409,9781452155845,BK,40
202305,9781452145167,BK,40
202103,9780811865432,BK,40
202501,9781452125787,BK,40
202204,9781452158228,BK,40
202104,9781452102108,FT,40
202203,9781452155951,BK,40
202007,9781452151601,BK,40
202105,9781452114323,FT,40
202111,9780811868655,BK,40
202212,9781452169507,BK,40
202309,9780811810968,FT,40
202308,9781452181950,FT,40
202001,9781452100555,FT,40
202310,9780811814928,BK,40
202203,9781452162904,BK,41
202006,9781452158228,BK,41
202112,9781452169132,BK,41
202207,9780811807180,BK,41
202308,9781452139142,FT,41
202009,9780811863551,BK,41
202305,9781616896690,BK,41
202304,9780811864831,BK,41
202102,9781452168401,BK,41
202102,9781452165110,FT,41
202203,9781452150284,BK,41
202406,9780811807180,BK,41
202107,9780811830904,BK,41
202303,9781452145280,BK,41
202208,9781452127132,BK,41
202411,9780811864817,BK,41
202103,9781452182759,BK,41
202004,9781452139142,FT,41
202308,9781452132600,BK,41
202405,9780811870542,BK,41
202104,9781452178844,BK,41
202005,9781452156910,BK,41
202004,9780811876834,BK,41
202104,9781452135366,BK,41
202207,9781452132600,BK,41
202306,9781452161358,BK,41
202209,9781452124834,BK,42
202301,9781452154435,BK,42
202005,9781452158808,FT,42
202501,9781452155845,BK,42
202406,9781452141251,BK,42
202312,9781616895808,FT,42
202312,9781452173580,BK,42
202412,9780811871457,FT,42
202310,9781452173580,BK,42
202207,9781452102108,FT,42
202101,9781452154749,BK,42
202004,9780811877572,FT,42
202004,9781797201184,BK,42
202207,9781452172736,FT,42
202309,9780811863551,BK,42
202001,9781452131566,BK,42
202002,9781452159249,BK,42
202204,9781452173771,FT,42
202205,9781452141251,BK,42
202101,9780811875141,BK,43
202412,9780811863551,BK,43
202209,9781452167329,FT,43
202012,9780811875141,BK,43
202206,9781452174563,BK,43
202209,9781452164786,FT,43
202409,9781452176390,FT,43
202207,9781452141251,BK,43
202208,9781452102986,BK,43
202202,9781452112336,BK,43
202207,9780811811217,BK,43
202011,9781452162904,BK,43
202102,9781452156378,BK,43
202102,9781452149202,FT,43
202504,9780811864817,BK,43
202103,9780811863551,BK,43
202504,9781452159256,BK,43
202205,9781452178844,BK,43
202502,9781587170003,BK,43
202502,9781452132600,BK,43
202406,9781452170756,BK,43
202102,9781452145808,FT,43
202312,9781452129013,BK,43
202504,9781452184821,BK,43
202103,9781452117348,FT,43
202308,9781452172736,FT,43
202105,9781452151601,BK,43
202106,9781452160986,FT,43
202103,9781452169132,BK,43
202104,9780811865432,BK,44
202005,9781452180489,FT,44
202505,9781452146614,BK,44
202003,9781452169132,BK,44
202101,9781452117348,FT,44
202301,9781797201184,BK,44
202211,9781452159249,BK,44
202307,9781452139142,FT,44
202302,9781452169132,BK,44
202011,9780811822176,FT,44
202501,9781452156378,BK,44
202311,9780811864794,BK,44
202409,9781452155388,FT,44
202502,9781452169132,BK,44
202107,9781452169507,BK,44
202212,9781452124834,BK,44
202107,9781452164786,FT,44
202008,9780811821322,BK,44
202105,9781452106199,BK,44
202004,9781452172736,FT,44
202005,9780811876834,BK,44
202405,9780811823319,BK,44
202112,9781452112336,BK,44
202004,9781452102245,BK,44
202401,9781616895778,BK,44
202301,9780811863551,BK,44
202309,9781452159492,FT,44
202307,9780811823319,BK,44
202503,9781616896690,BK,44
202306,9781452156378,BK,44
202008,9781452169132,BK,44
202111,9780811811217,BK,44
202003,9781452117348,FT,44
202505,9780811830904,BK,44
202108,9780811823319,BK,44
202007,9781452174426,FT,44
202302,9781616896690,BK,44
202311,9781452150284,BK,44
202002,9781452172576,FT,45
202005,9780811874700,FT,45
202204,9780811867887,BK,45
202308,9780811823319,BK,45
202212,9781452161372,BK,45
202410,9781616896690,BK,45
202301,9781452170145,BK,45
202005,9781452155388,FT,45
202306,9781452173580,BK,45
202409,9781452169507,BK,45
202205,9781452179650,FT,45
202409,9781616896928,BK,45
202101,9781452106199,BK,45
202104,9781452161372,BK,45
202009,9781452170145,BK,45
202104,9781452169507,BK,45
202412,9781452154374,FT,45
202309,9781452161372,BK,45
202311,9780811822176,FT,45
202109,9781452117348,FT,45
202103,9780811877558,FT,45
202212,9781452179933,BK,45
202402,9781616893439,BK,45
202303,9780811822176,FT,45
202408,9781452126500,BK,45
202106,9781452129174,BK,45
202301,9780811851534,FT,45
202404,9780811823319,BK,45
202111,9780811851534,FT,45
202406,9781452180915,FT,45
202304,9781452155388,FT,46
202310,9781452139142,FT,46
202302,9780811822909,BK,46
202209,9781452102986,BK,46
202401,9781452180960,BK,46
202401,9780811874700,FT,46
202110,9781452173580,BK,46
202206,9781452156484,BK,46
202007,9781452176840,FT,46
202409,9781452173580,BK,46
202206,9781452156453,BK,46
202311,9781452173580,BK,46
202010,9781452106199,BK,46
202202,9780811856751,FT,46
202305,9781452178752,FT,46
202211,9781452156378,BK,46
202504,9781452167664,BK,46
202107,9781452169132,BK,46
202004,9781452106960,BK,46
202302,9781452131566,BK,46
202411,9780811874953,BK,46
202504,9781452102986,BK,46
202305,9781452172736,FT,46
202302,9780811865432,BK,46
202306,9781452153186,BK,46
202505,9781452155388,FT,46
202505,9781616896928,BK,46
202502,9781452142555,BK,46
202101,9781452148991,BK,46
202505,9780811823319,BK,46
202004,9781452172521,FT,46
202407,9781452137391,FT,46
202109,9781452155845,BK,46
202112,9781452151601,BK,46
202104,9781452107554,BK,47
202502,9781452151601,BK,47
202004,9781452145280,BK,47
202105,9781452162904,BK,47
202101,9781452173832,BK,47
202201,9780811866095,BK,47
202302,9781616896928,BK,47
202412,9780811823319,BK,47
202403,9781452136219,BK,47
202009,9781452148991,BK,47
202105,9780811865432,BK,47
202303,9781452100555,FT,47
202008,9780811847742,BK,47
202304,9781616896690,BK,47
202208,9781452141978,BK,47
202409,9781452169774,FT,47
202410,9781452156378,BK,47
202403,9781616893439,BK,47
202311,9780811814928,BK,47
202502,9781452153476,BK,47
202412,9780811874700,FT,47
202312,9781452182759,BK,47
202302,9781452124834,BK,47
202207,9781452167329,FT,47
202110,9781452151601,BK,47
202105,9781452178844,BK,47
202003,9781452137391,FT,47
202408,9781452179636,FT,47
202110,9780811823319,BK,47
202102,9781452106205,BK,47
202404,9781452138916,BK,47
202208,9781452159256,BK,47
202006,9781452162478,FT,47
202311,9781452126500,BK,48
202311,9781452100555,FT,48
202312,9781452165110,FT,48
202009,9781452117348,FT,48
202412,9781452174136,BK,48
202210,9781452173474,BK,48
202310,9781452152103,BK,48
202312,9781452127132,BK,48
202110,9781452149783,FT,48
202307,9781452152103,BK,48
202311,9781452107554,BK,48
202312,9781452106199,BK,48
202410,9781452144832,BK,48
202108,9781452164366,BK,48
202007,9781452184821,BK,48
202104,9780811851534,FT,48
202404,9780811851534,FT,48
202407,9781452100555,FT,48
202409,9781452182759,BK,48
202204,9781452169132,BK,48
202301,9781452124834,BK,48
